date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:11	410153/410153	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2031%20Oct%202023%2004:27:16%20GMT	https://quickbusinessfund.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.6.18	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/revslider/public/assets/js/rs6.minf266.js	(from https://quickbusinessfund.com/)
13:14:12	20757/20757	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=7.1	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min4d6f.js	(from https://quickbusinessfund.com/)
13:14:12	1668/1668	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/libs/cookie.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/libs/cookie.minf719.js	(from https://quickbusinessfund.com/)
13:14:13	5349/5349	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/global/helpers.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/global/helpers.minf719.js	(from https://quickbusinessfund.com/)
13:14:14	485/485	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceNotices.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceNotices.minf719.js	(from https://quickbusinessfund.com/)
13:14:14	215/215	---M--	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/global/scrollBar.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/global/scrollBar.minf719.js	(from https://quickbusinessfund.com/)
13:14:14	2402/2402	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/header/headerBuilder.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/header/headerBuilder.minf719.js	(from https://quickbusinessfund.com/)
13:14:15	2747/2747	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/menu/menuOffsets.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/menu/menuOffsets.minf719.js	(from https://quickbusinessfund.com/)
13:14:15	1448/1448	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/menu/menuSetUp.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/menu/menuSetUp.minf719.js	(from https://quickbusinessfund.com/)
13:14:15	11030/11030	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min.js?ver=7.1	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min4d6f.js	(from https://quickbusinessfund.com/)
13:14:16	2545/2545	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min.js?ver=7.1	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min4d6f.js	(from https://quickbusinessfund.com/)
13:14:16	4168/4168	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min.js?ver=7.1	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min4d6f.js	(from https://quickbusinessfund.com/)
13:14:16	1026/1026	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/global/widgetCollapse.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/global/widgetCollapse.minf719.js	(from https://quickbusinessfund.com/)
13:14:16	362/362	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/global/scrollTop.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/global/scrollTop.minf719.js	(from https://quickbusinessfund.com/)
13:14:17	2174/2174	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20May%202023%2007:10:25%20GMT	https://quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/menu/mobileNavigation.min.js?ver=7.1.4	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/themes/woodmart/js/scripts/menu/mobileNavigation.minf719.js	(from https://quickbusinessfund.com/)
13:14:17	6591/6591	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2020%20Nov%202023%2013:21:20%20GMT	https://quickbusinessfund.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms.js?ver=4.9.11	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms433d.js	(from https://quickbusinessfund.com/)
13:14:18	302/302	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/alert.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:19	323/323	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/info.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:19	244/244	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/tick.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:19	495/495	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:19	712/712	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:20	841/841	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:20	694/694	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:20	544/544	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:20	590/590	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:21	682/682	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:21	705/705	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:21	674/674	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:21	717/717	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:22	691/691	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:22	700/700	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:22	648/648	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:22	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:23	688/688	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:23	700/700	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:23	647/647	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:23	763/763	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:24	690/690	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:24	709/709	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:24	691/691	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:24	635/635	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:25	590/590	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:25	635/635	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:25	659/659	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:26	1686/1686	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:26	706/706	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:26	470/470	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/control.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:27	606/606	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:28	792/792	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:29	505/505	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:29	756/756	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:30	657/657	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/video.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:30	9820/9820	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons.eot?vk8f9n	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons726d.eot	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:30	9616/9616	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons.ttf?vk8f9n	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons726d.ttf	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:30	9692/9692	---M--	200	added ('OK')	font/woff	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons.woff?vk8f9n	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons726d.woff	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:30	32480/32480	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons.svg?vk8f9n	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons726d.svg	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:31	223/223	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:31	168/168	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:31	198/198	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/flickr.png	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:32	126/126	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/blur.svg	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:32	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:32	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:33	5924/5924	---M--	200	added ('OK')	font/woff	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:33	5848/5848	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
13:14:33	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Oct%202023%2004:27:19%20GMT	https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	D:/My%20Web%20Sites/ECGPR/quickbusinessfund.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://quickbusinessfund.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.1)
